127.0.0.1 - - [04/Dec/2015:18:45:47 -0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:02 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:02 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:02 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:02 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:02 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:02 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:02 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:02 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:04 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:04 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3111
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:04 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.js?_=1449267902717 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:04 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449267902718 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:05 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:05 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 200 3384
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:05 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449267902719 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:05 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449267902720 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:05 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.js?_=1449267902721 HTTP/1.1" 200 2725
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:05 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/ HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 200 147417
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 200 104212
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 200 6255
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 200 84345
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 200 52091
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:11 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:12 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3111
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:12 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.js?_=1449267911749 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:12 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449267911750 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:12 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:12 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:13 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 200 3405
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:13 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449267911751 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:13 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449267911752 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:13 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.js?_=1449267911753 HTTP/1.1" 200 2725
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:25:13 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/ HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 200 84345
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 200 52091
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 200 6255
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 200 104212
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 200 147417
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:12 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:13 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:13 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:13 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:13 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:14 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3111
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:14 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.js?_=1449268032890 HTTP/1.1" 404 1053
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:14 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449268032891 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:14 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:14 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:14 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 200 3408
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:15 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449268032892 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:15 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449268032893 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:15 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449268032894 HTTP/1.1" 200 2725
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:15 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:39 -0200] "GET /Hamburgueria/ HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:39 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 200 147417
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:39 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:39 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 200 104212
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:39 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:39 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 200 6255
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:39 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:39 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 200 84345
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:39 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:39 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 200 52091
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:39 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:40 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:40 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:40 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:40 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:40 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:40 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:40 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:40 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:40 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:40 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:41 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:41 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3114
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:41 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449268060215 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:41 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449268060216 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:41 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:43 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 200 3408
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:43 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449268060217 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:43 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449268060218 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:43 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449268060219 HTTP/1.1" 200 2725
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:27:43 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:22 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/ HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 200 147417
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 200 6255
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 200 104212
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 200 84345
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 200 52091
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:56 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:57 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:57 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:57 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:58 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3114
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:58 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:58 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449268136947 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:58 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449268136948 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:58 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:59 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 200 3408
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:59 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449268136949 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:59 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449268136950 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:28:59 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449268136951 HTTP/1.1" 200 2725
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:29:00 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/ HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 200 1230
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 200 6255
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 200 147417
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 200 104212
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 200 84345
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 200 1269
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 200 52091
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 200 1292
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:50 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:51 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:51 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:51 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:51 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:52 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:52 -0200] "GET /Hamburgueria/resources/funcionario/gerenciaAdmin.html HTTP/1.1" 200 3114
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:52 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449268250972 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:52 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449268250973 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:52 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:53 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 200 3408
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:53 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449268250974 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:53 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449268250975 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [04/Dec/2015:20:30:53 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449268250976 HTTP/1.1" 200 2734
